Engine 28 Predicted RUL 106.59553527832031 Rounded RUL 106.0 Real RUL 97.0
Engine 29 Predicted RUL 95.30546569824219 Rounded RUL 95.0 Real RUL 90.0
Engine 30 Predicted RUL 113.45716857910156 Rounded RUL 113.0 Real RUL 115.0
Engine 31 Predicted RUL 11.661215782165527 Rounded RUL 11.0 Real RUL 8.0
Engine 32 Predicted RUL 53.31911849975586 Rounded RUL 53.0 Real RUL 48.0
Engine 33 Predicted RUL 115.9742660522461 Rounded RUL 115.0 Real RUL 106.0
Engine 34 Predicted RUL 4.376000881195068 Rounded RUL 4.0 Real RUL 7.0
Engine 35 Predicted RUL 10.767128944396973 Rounded RUL 10.0 Real RUL 11.0
Engine 36 Predicted RUL 26.01460075378418 Rounded RUL 26.0 Real RUL 19.0
Engine 37 Predicted RUL 30.364797592163086 Rounded RUL 30.0 Real RUL 21.0
Engine 38 Predicted RUL 54.259437561035156 Rounded RUL 54.0 Real RUL 50.0
Engine 39 Predicted RUL 121.27304077148438 Rounded RUL 121.0 Real RUL 142.0
Engine 40 Predicted RUL 37.58366012573242 Rounded RUL 37.0 Real RUL 28.0
Engine 41 Predicted RUL 28.563623428344727 Rounded RUL 28.0 Real RUL 18.0
Engine 42 Predicted RUL 11.991257667541504 Rounded RUL 11.0 Real RUL 10.0
Engine 43 Predicted RUL 51.7307014465332 Rounded RUL 51.0 Real RUL 59.0
Engine 44 Predicted RUL 118.79342651367188 Rounded RUL 118.0 Real RUL 109.0
Engine 45 Predicted RUL 74.65591430664062 Rounded RUL 74.0 Real RUL 114.0
Engine 46 Predicted RUL 38.22390365600586 Rounded RUL 38.0 Real RUL 47.0
Engine 47 Predicted RUL 112.09754180908203 Rounded RUL 112.0 Real RUL 135.0
Engine 48 Predicted RUL 83.17552947998047 Rounded RUL 83.0 Real RUL 92.0
Engine 49 Predicted RUL 15.825600624084473 Rounded RUL 15.0 Real RUL 21.0
Engine 50 Predicted RUL 93.56929016113281 Rounded RUL 93.0 Real RUL 79.0
Engine 51 Predicted RUL 114.15699768066406 Rounded RUL 114.0 Real RUL 114.0
Engine 52 Predicted RUL 30.6896915435791 Rounded RUL 30.0 Real RUL 29.0
Engine 53 Predicted RUL 31.581058502197266 Rounded RUL 31.0 Real RUL 26.0
Engine 54 Predicted RUL 117.03219604492188 Rounded RUL 117.0 Real RUL 97.0
Engine 55 Predicted RUL 122.41226196289062 Rounded RUL 122.0 Real RUL 137.0
Engine 56 Predicted RUL 18.22208023071289 Rounded RUL 18.0 Real RUL 15.0
Engine 57 Predicted RUL 102.19428253173828 Rounded RUL 102.0 Real RUL 103.0
Engine 58 Predicted RUL 41.600833892822266 Rounded RUL 41.0 Real RUL 37.0
Engine 59 Predicted RUL 113.8287124633789 Rounded RUL 113.0 Real RUL 114.0
Engine 60 Predicted RUL 104.60928344726562 Rounded RUL 104.0 Real RUL 100.0
Engine 61 Predicted RUL 20.867637634277344 Rounded RUL 20.0 Real RUL 21.0
Engine 62 Predicted RUL 41.40526580810547 Rounded RUL 41.0 Real RUL 54.0
Engine 63 Predicted RUL 72.99319458007812 Rounded RUL 72.0 Real RUL 72.0
Engine 64 Predicted RUL 25.996200561523438 Rounded RUL 25.0 Real RUL 28.0
Engine 65 Predicted RUL 123.37118530273438 Rounded RUL 123.0 Real RUL 128.0
Engine 66 Predicted RUL 19.252056121826172 Rounded RUL 19.0 Real RUL 14.0
Engine 67 Predicted RUL 121.13190460205078 Rounded RUL 121.0 Real RUL 77.0
Engine 68 Predicted RUL 9.786943435668945 Rounded RUL 9.0 Real RUL 8.0
Engine 69 Predicted RUL 122.41645812988281 Rounded RUL 122.0 Real RUL 121.0
Engine 70 Predicted RUL 90.66549682617188 Rounded RUL 90.0 Real RUL 94.0
Engine 71 Predicted RUL 118.3144760131836 Rounded RUL 118.0 Real RUL 118.0
Engine 72 Predicted RUL 59.519840240478516 Rounded RUL 59.0 Real RUL 50.0
Engine 73 Predicted RUL 113.79354858398438 Rounded RUL 113.0 Real RUL 131.0
Engine 74 Predicted RUL 106.84495544433594 Rounded RUL 106.0 Real RUL 126.0
Engine 75 Predicted RUL 102.04022216796875 Rounded RUL 102.0 Real RUL 113.0
Engine 76 Predicted RUL 8.426043510437012 Rounded RUL 8.0 Real RUL 10.0
Engine 77 Predicted RUL 27.867216110229492 Rounded RUL 27.0 Real RUL 34.0
Engine 78 Predicted RUL 123.4905014038086 Rounded RUL 123.0 Real RUL 107.0
Engine 79 Predicted RUL 78.99622344970703 Rounded RUL 78.0 Real RUL 63.0
Engine 80 Predicted RUL 104.15313720703125 Rounded RUL 104.0 Real RUL 90.0
Engine 81 Predicted RUL 6.935022830963135 Rounded RUL 6.0 Real RUL 8.0
Engine 82 Predicted RUL 7.483058452606201 Rounded RUL 7.0 Real RUL 9.0
Engine 83 Predicted RUL 123.00993347167969 Rounded RUL 123.0 Real RUL 137.0
Engine 84 Predicted RUL 64.68030548095703 Rounded RUL 64.0 Real RUL 58.0
Engine 85 Predicted RUL 120.0770263671875 Rounded RUL 120.0 Real RUL 118.0
Engine 86 Predicted RUL 108.49392700195312 Rounded RUL 108.0 Real RUL 89.0
Engine 87 Predicted RUL 116.69468688964844 Rounded RUL 116.0 Real RUL 116.0
Engine 88 Predicted RUL 115.38829803466797 Rounded RUL 115.0 Real RUL 115.0
Engine 89 Predicted RUL 111.47976684570312 Rounded RUL 111.0 Real RUL 136.0
Engine 90 Predicted RUL 24.670211791992188 Rounded RUL 24.0 Real RUL 28.0
Engine 91 Predicted RUL 28.848560333251953 Rounded RUL 28.0 Real RUL 38.0
Engine 92 Predicted RUL 19.488479614257812 Rounded RUL 19.0 Real RUL 20.0
Engine 93 Predicted RUL 53.291595458984375 Rounded RUL 53.0 Real RUL 85.0
Engine 94 Predicted RUL 57.802330017089844 Rounded RUL 57.0 Real RUL 55.0
Engine 95 Predicted RUL 113.7654800415039 Rounded RUL 113.0 Real RUL 128.0
Engine 96 Predicted RUL 121.57976531982422 Rounded RUL 121.0 Real RUL 137.0
Engine 97 Predicted RUL 71.486083984375 Rounded RUL 71.0 Real RUL 82.0
Engine 98 Predicted RUL 64.13658142089844 Rounded RUL 64.0 Real RUL 59.0
Engine 99 Predicted RUL 120.55778503417969 Rounded RUL 120.0 Real RUL 117.0
Engine 100 Predicted RUL 20.50773811340332 Rounded RUL 20.0 Real RUL 20.0
RMSE2: 13.330791424367872
RHS: 3.0374661388602293
Time : 146.39649899999998 seconds
